fare_id,route_id,origin_id,destination_id,contains_id
k_250,107010,0826_B,0221_D,
k_250,107010,0826_B,0211_A,
k_210,107010,0828_B,0742_B,
k_210,107010,0828_B,0741_B,
k_210,107010,0828_B,0731_D,
k_250,107010,0828_B,0730_A,
k_250,107010,0828_B,0682_A,
k_250,107010,0828_B,0681_D,
k_250,107010,0828_B,0661_B,
k_250,107010,0828_B,0261_B,
k_250,107010,0828_B,0251_B,
k_250,107010,0828_B,0231_B,
k_250,107010,0828_B,0221_D,
k_250,107010,0828_B,0211_A,
k_210,107010,0742_B,0741_B,
k_210,107010,0742_B,0731_D,
k_250,107010,0742_B,0730_A,
k_250,107010,0742_B,0682_A,
k_250,107010,0742_B,0681_D,
k_250,107010,0742_B,0661_B,
k_250,107010,0742_B,0261_B,
k_250,107010,0742_B,0251_B,
k_250,107010,0742_B,0231_B,
k_250,107010,0742_B,0221_D,
k_250,107010,0742_B,0211_A,
k_210,107010,0741_B,0731_D,
k_210,107010,0741_B,0730_A,
k_210,107010,0741_B,0682_A,
k_210,107010,0741_B,0681_D,
k_210,107010,0741_B,0661_B,
k_210,107010,0741_B,0261_B,
k_210,107010,0741_B,0251_B,
k_250,107010,0741_B,0231_B,
k_250,107010,0741_B,0221_D,
k_250,107010,0741_B,0211_A,
k_210,107010,0731_D,0730_A,
k_210,107010,0731_D,0682_A,
k_210,107010,0731_D,0681_D,
k_210,107010,0731_D,0661_B,
k_210,107010,0731_D,0261_B,
k_210,107010,0731_D,0251_B,
k_250,107010,0731_D,0231_B,
k_250,107010,0731_D,0221_D,
k_250,107010,0731_D,0211_A,
k_210,107010,0730_A,0682_A,
k_210,107010,0730_A,0681_D,
k_210,107010,0730_A,0661_B,
k_210,107010,0730_A,0261_B,
k_210,107010,0730_A,0251_B,
k_210,107010,0730_A,0231_B,
k_210,107010,0730_A,0221_D,
k_210,107010,0730_A,0211_A,
k_210,107010,0682_A,0681_D,
k_210,107010,0682_A,0661_B,
k_210,107010,0682_A,0261_B,
k_210,107010,0682_A,0251_B,
k_210,107010,0682_A,0231_B,
k_210,107010,0682_A,0221_D,
k_210,107010,0682_A,0211_A,
k_210,107010,0681_D,0661_B,
k_210,107010,0681_D,0261_B,
k_210,107010,0681_D,0251_B,
k_210,107010,0681_D,0231_B,
k_210,107010,0681_D,0221_D,
k_210,107010,0681_D,0211_A,
k_210,107010,0661_B,0261_B,
k_210,107010,0661_B,0251_B,
k_210,107010,0661_B,0231_B,
k_210,107010,0661_B,0221_D,
k_210,107010,0661_B,0211_A,
k_210,107010,0261_B,0251_B,
k_210,107010,0261_B,0231_B,
k_210,107010,0261_B,0221_D,
k_210,107010,0261_B,0211_A,
k_210,107010,0251_B,0231_B,
k_210,107010,0251_B,0221_D,
k_210,107010,0251_B,0211_A,
k_210,107010,0231_B,0221_D,
k_210,107010,0231_B,0211_A,
k_210,107010,0221_D,0211_A,
k_210,107100,0211_E,0221_A,
k_210,107100,0211_E,0231_A,
k_210,107100,0211_E,0251_A,
k_210,107100,0211_E,0261_C,
k_210,107100,0211_E,0661_A,
k_210,107100,0211_E,0681_C,
k_210,107100,0211_E,0730_B,
k_210,107100,0211_E,0731_B,
k_210,107100,0211_E,0781_C,
k_210,107100,0211_E,0791_A,
k_250,107100,0211_E,0792_A,
k_250,107100,0211_E,0811_A,
k_250,107100,0211_E,0831_A,
k_250,107100,0211_E,0851_C,
k_250,107100,0211_E,0861_A,
k_250,107100,0211_E,0188_A,
k_250,107100,0211_E,0862_A,
k_280,107100,0211_E,0863_A,
k_280,107100,0211_E,0864_A,
k_280,107100,0211_E,0865_A,
k_280,107100,0211_E,0871_A,
k_280,107100,0211_E,0872_B,
k_210,107100,0221_A,0231_A,
k_210,107100,0221_A,0251_A,
k_210,107100,0221_A,0261_C,
k_210,107100,0221_A,0661_A,
k_210,107100,0221_A,0681_C,
k_210,107100,0221_A,0730_B,
k_210,107100,0221_A,0731_B,
k_210,107100,0221_A,0781_C,
k_210,107100,0221_A,0791_A,
k_250,107100,0221_A,0792_A,
k_250,107100,0221_A,0811_A,
k_250,107100,0221_A,0831_A,
k_250,107100,0221_A,0851_C,
k_250,107100,0221_A,0861_A,
k_250,107100,0221_A,0188_A,
k_250,107100,0221_A,0862_A,
k_280,107100,0221_A,0863_A,
k_280,107100,0221_A,0864_A,
k_280,107100,0221_A,0865_A,
k_280,107100,0221_A,0871_A,
k_280,107100,0221_A,0872_B,
k_210,107100,0231_A,0251_A,
k_210,107100,0231_A,0261_C,
k_210,107100,0231_A,0661_A,
k_210,107100,0231_A,0681_C,
k_210,107100,0231_A,0730_B,
k_210,107100,0231_A,0731_B,
k_210,107100,0231_A,0781_C,
k_210,107100,0231_A,0791_A,
k_250,107100,0231_A,0792_A,
k_250,107100,0231_A,0811_A,
k_250,107100,0231_A,0831_A,
k_250,107100,0231_A,0851_C,
k_250,107100,0231_A,0861_A,
k_250,107100,0231_A,0188_A,
k_250,107100,0231_A,0862_A,
k_280,107100,0231_A,0863_A,
k_280,107100,0231_A,0864_A,
k_280,107100,0231_A,0865_A,
k_280,107100,0231_A,0871_A,
k_280,107100,0231_A,0872_B,
k_210,107100,0251_A,0261_C,
k_210,107100,0251_A,0661_A,
k_210,107100,0251_A,0681_C,
k_210,107100,0251_A,0730_B,
k_210,107100,0251_A,0731_B,
k_210,107100,0251_A,0781_C,
k_210,107100,0251_A,0791_A,
k_210,107100,0251_A,0792_A,
k_210,107100,0251_A,0811_A,
k_250,107100,0251_A,0831_A,
k_250,107100,0251_A,0851_C,
k_250,107100,0251_A,0861_A,
k_250,107100,0251_A,0188_A,
k_250,107100,0251_A,0862_A,
k_250,107100,0251_A,0863_A,
k_250,107100,0251_A,0864_A,
k_250,107100,0251_A,0865_A,
k_280,107100,0251_A,0871_A,
k_280,107100,0251_A,0872_B,
k_210,107100,0261_C,0661_A,
k_210,107100,0261_C,0681_C,
k_210,107100,0261_C,0730_B,
k_210,107100,0261_C,0731_B,
k_210,107100,0261_C,0781_C,
k_210,107100,0261_C,0791_A,
k_210,107100,0261_C,0792_A,
k_210,107100,0261_C,0811_A,
k_250,107100,0261_C,0831_A,
k_250,107100,0261_C,0851_C,
k_250,107100,0261_C,0861_A,
k_250,107100,0261_C,0188_A,
k_250,107100,0261_C,0862_A,
k_250,107100,0261_C,0863_A,
k_250,107100,0261_C,0864_A,
k_250,107100,0261_C,0865_A,
k_280,107100,0261_C,0871_A,
k_280,107100,0261_C,0872_B,
k_210,107100,0661_A,0681_C,
k_210,107100,0661_A,0730_B,
k_210,107100,0661_A,0731_B,
k_210,107100,0661_A,0781_C,
k_210,107100,0661_A,0791_A,
k_210,107100,0661_A,0792_A,
k_210,107100,0661_A,0811_A,
k_250,107100,0661_A,0831_A,
k_250,107100,0661_A,0851_C,
k_250,107100,0661_A,0861_A,
k_250,107100,0661_A,0188_A,
k_250,107100,0661_A,0862_A,
k_250,107100,0661_A,0863_A,
k_250,107100,0661_A,0864_A,
k_250,107100,0661_A,0865_A,
k_280,107100,0661_A,0871_A,
k_280,107100,0661_A,0872_B,
k_210,107100,0681_C,0730_B,
k_210,107100,0681_C,0731_B,
k_210,107100,0681_C,0781_C,
k_210,107100,0681_C,0791_A,
k_210,107100,0681_C,0792_A,
k_210,107100,0681_C,0811_A,
k_250,107100,0681_C,0831_A,
k_250,107100,0681_C,0851_C,
k_250,107100,0681_C,0861_A,
k_250,107100,0681_C,0188_A,
k_250,107100,0681_C,0862_A,
k_250,107100,0681_C,0863_A,
k_250,107100,0681_C,0864_A,
k_250,107100,0681_C,0865_A,
k_280,107100,0681_C,0871_A,
k_280,107100,0681_C,0872_B,
k_210,107100,0730_B,0731_B,
k_210,107100,0730_B,0781_C,
k_210,107100,0730_B,0791_A,
k_210,107100,0730_B,0792_A,
k_210,107100,0730_B,0811_A,
k_250,107100,0730_B,0831_A,
k_250,107100,0730_B,0851_C,
k_250,107100,0730_B,0861_A,
k_250,107100,0730_B,0188_A,
k_250,107100,0730_B,0862_A,
k_250,107100,0730_B,0863_A,
k_250,107100,0730_B,0864_A,
k_250,107100,0730_B,0865_A,
k_280,107100,0730_B,0871_A,
k_280,107100,0730_B,0872_B,
k_210,107100,0731_B,0781_C,
k_210,107100,0731_B,0791_A,
k_210,107100,0731_B,0792_A,
k_210,107100,0731_B,0811_A,
k_250,107100,0731_B,0831_A,
k_250,107100,0731_B,0851_C,
k_250,107100,0731_B,0861_A,
k_250,107100,0731_B,0188_A,
k_250,107100,0731_B,0862_A,
k_250,107100,0731_B,0863_A,
k_250,107100,0731_B,0864_A,
k_250,107100,0731_B,0865_A,
k_280,107100,0731_B,0871_A,
k_280,107100,0731_B,0872_B,
k_210,107100,0781_C,0791_A,
k_210,107100,0781_C,0792_A,
k_210,107100,0781_C,0811_A,
k_250,107100,0781_C,0831_A,
k_250,107100,0781_C,0851_C,
k_250,107100,0781_C,0861_A,
k_250,107100,0781_C,0188_A,
k_250,107100,0781_C,0862_A,
k_250,107100,0781_C,0863_A,
k_250,107100,0781_C,0864_A,
k_250,107100,0781_C,0865_A,
k_280,107100,0781_C,0871_A,
k_280,107100,0781_C,0872_B,
k_210,107100,0791_A,0792_A,
k_210,107100,0791_A,0811_A,
k_210,107100,0791_A,0831_A,
k_210,107100,0791_A,0851_C,
k_210,107100,0791_A,0861_A,
k_210,107100,0791_A,0188_A,
k_210,107100,0791_A,0862_A,
k_250,107100,0791_A,0863_A,
k_250,107100,0791_A,0864_A,
k_250,107100,0791_A,0865_A,
k_250,107100,0791_A,0871_A,
k_250,107100,0791_A,0872_B,
k_210,107100,0792_A,0811_A,
k_210,107100,0792_A,0831_A,
k_210,107100,0792_A,0851_C,
k_210,107100,0792_A,0861_A,
k_210,107100,0792_A,0188_A,
k_210,107100,0792_A,0862_A,
k_250,107100,0792_A,0863_A,
k_250,107100,0792_A,0864_A,
k_250,107100,0792_A,0865_A,
k_250,107100,0792_A,0871_A,
k_250,107100,0792_A,0872_B,
k_210,107100,0811_A,0831_A,
k_210,107100,0811_A,0851_C,
k_210,107100,0811_A,0861_A,
k_210,107100,0811_A,0188_A,
k_210,107100,0811_A,0862_A,
k_210,107100,0811_A,0863_A,
k_210,107100,0811_A,0864_A,
k_210,107100,0811_A,0865_A,
k_250,107100,0811_A,0871_A,
k_250,107100,0811_A,0872_B,
k_210,107100,0831_A,0851_C,
k_210,107100,0831_A,0861_A,
k_210,107100,0831_A,0188_A,
k_210,107100,0831_A,0862_A,
k_210,107100,0831_A,0863_A,
k_210,107100,0831_A,0864_A,
k_210,107100,0831_A,0865_A,
k_250,107100,0831_A,0871_A,
k_250,107100,0831_A,0872_B,
k_210,107100,0851_C,0861_A,
k_210,107100,0851_C,0188_A,
k_210,107100,0851_C,0862_A,
k_210,107100,0851_C,0863_A,
k_210,107100,0851_C,0864_A,
k_210,107100,0851_C,0865_A,
k_250,107100,0851_C,0871_A,
k_250,107100,0851_C,0872_B,
k_210,107100,0861_A,0188_A,
k_210,107100,0861_A,0862_A,
k_210,107100,0861_A,0863_A,
k_210,107100,0861_A,0864_A,
k_210,107100,0861_A,0865_A,
k_250,107100,0861_A,0871_A,
k_250,107100,0861_A,0872_B,
k_210,107100,0188_A,0862_A,
k_210,107100,0188_A,0863_A,
k_210,107100,0188_A,0864_A,
k_210,107100,0188_A,0865_A,
k_250,107100,0188_A,0871_A,
k_250,107100,0188_A,0872_B,
k_210,107100,0862_A,0863_A,
k_210,107100,0862_A,0864_A,
k_210,107100,0862_A,0865_A,
k_210,107100,0862_A,0871_A,
k_210,107100,0862_A,0872_B,
k_210,107100,0863_A,0864_A,
k_210,107100,0863_A,0865_A,
k_210,107100,0863_A,0871_A,
k_210,107100,0863_A,0872_B,
k_210,107100,0864_A,0865_A,
k_210,107100,0864_A,0871_A,
k_210,107100,0864_A,0872_B,
k_210,107100,0865_A,0871_A,
k_210,107100,0865_A,0872_B,
k_210,107100,0871_A,0872_B,
k_210,107110,0872_A,0871_B,
k_210,107110,0872_A,0865_B,
k_210,107110,0872_A,0864_B,
k_210,107110,0872_A,0863_B,
k_210,107110,0872_A,0862_B,
k_250,107110,0872_A,0188_B,
k_250,107110,0872_A,0861_B,
k_250,107110,0872_A,0187_B,
k_250,107110,0872_A,0851_B,
k_250,107110,0872_A,0831_B,
k_250,107110,0872_A,0811_B,
k_250,107110,0872_A,0792_B,
k_250,107110,0872_A,0791_B,
k_280,107110,0872_A,0781_A,
k_280,107110,0872_A,0731_A,
k_280,107110,0872_A,0730_A,
k_280,107110,0872_A,0681_D,
k_280,107110,0872_A,0661_B,
k_280,107110,0872_A,0261_B,
k_280,107110,0872_A,0251_B,
k_280,107110,0872_A,0231_B,
k_280,107110,0872_A,0221_D,
k_280,107110,0872_A,0211_A,
k_210,107110,0871_B,0865_B,
k_210,107110,0871_B,0864_B,
k_210,107110,0871_B,0863_B,
k_210,107110,0871_B,0862_B,
k_250,107110,0871_B,0188_B,
k_250,107110,0871_B,0861_B,
k_250,107110,0871_B,0187_B,
k_250,107110,0871_B,0851_B,
k_250,107110,0871_B,0831_B,
k_250,107110,0871_B,0811_B,
k_250,107110,0871_B,0792_B,
k_250,107110,0871_B,0791_B,
k_280,107110,0871_B,0781_A,
k_280,107110,0871_B,0731_A,
k_280,107110,0871_B,0730_A,
k_280,107110,0871_B,0681_D,
k_280,107110,0871_B,0661_B,
k_280,107110,0871_B,0261_B,
k_280,107110,0871_B,0251_B,
k_280,107110,0871_B,0231_B,
k_280,107110,0871_B,0221_D,
k_280,107110,0871_B,0211_A,
k_210,107110,0865_B,0864_B,
k_210,107110,0865_B,0863_B,
k_210,107110,0865_B,0862_B,
k_210,107110,0865_B,0188_B,
k_210,107110,0865_B,0861_B,
k_210,107110,0865_B,0187_B,
k_210,107110,0865_B,0851_B,
k_210,107110,0865_B,0831_B,
k_210,107110,0865_B,0811_B,
k_250,107110,0865_B,0792_B,
k_250,107110,0865_B,0791_B,
k_250,107110,0865_B,0781_A,
k_250,107110,0865_B,0731_A,
k_250,107110,0865_B,0730_A,
k_250,107110,0865_B,0681_D,
k_250,107110,0865_B,0661_B,
k_250,107110,0865_B,0261_B,
k_250,107110,0865_B,0251_B,
k_280,107110,0865_B,0231_B,
k_280,107110,0865_B,0221_D,
k_280,107110,0865_B,0211_A,
k_210,107110,0864_B,0863_B,
k_210,107110,0864_B,0862_B,
k_210,107110,0864_B,0188_B,
k_210,107110,0864_B,0861_B,
k_210,107110,0864_B,0187_B,
k_210,107110,0864_B,0851_B,
k_210,107110,0864_B,0831_B,
k_210,107110,0864_B,0811_B,
k_250,107110,0864_B,0792_B,
k_250,107110,0864_B,0791_B,
k_250,107110,0864_B,0781_A,
k_250,107110,0864_B,0731_A,
k_250,107110,0864_B,0730_A,
k_250,107110,0864_B,0681_D,
k_250,107110,0864_B,0661_B,
k_250,107110,0864_B,0261_B,
k_250,107110,0864_B,0251_B,
k_280,107110,0864_B,0231_B,
k_280,107110,0864_B,0221_D,
k_280,107110,0864_B,0211_A,
k_210,107110,0863_B,0862_B,
k_210,107110,0863_B,0188_B,
k_210,107110,0863_B,0861_B,
k_210,107110,0863_B,0187_B,
k_210,107110,0863_B,0851_B,
k_210,107110,0863_B,0831_B,
k_210,107110,0863_B,0811_B,
k_250,107110,0863_B,0792_B,
k_250,107110,0863_B,0791_B,
k_250,107110,0863_B,0781_A,
k_250,107110,0863_B,0731_A,
k_250,107110,0863_B,0730_A,
k_250,107110,0863_B,0681_D,
k_250,107110,0863_B,0661_B,
k_250,107110,0863_B,0261_B,
k_250,107110,0863_B,0251_B,
k_280,107110,0863_B,0231_B,
k_280,107110,0863_B,0221_D,
k_280,107110,0863_B,0211_A,
k_210,107110,0862_B,0188_B,
k_210,107110,0862_B,0861_B,
k_210,107110,0862_B,0187_B,
k_210,107110,0862_B,0851_B,
k_210,107110,0862_B,0831_B,
k_210,107110,0862_B,0811_B,
k_210,107110,0862_B,0792_B,
k_210,107110,0862_B,0791_B,
k_250,107110,0862_B,0781_A,
k_250,107110,0862_B,0731_A,
k_250,107110,0862_B,0730_A,
k_250,107110,0862_B,0681_D,
k_250,107110,0862_B,0661_B,
k_250,107110,0862_B,0261_B,
k_250,107110,0862_B,0251_B,
k_250,107110,0862_B,0231_B,
k_250,107110,0862_B,0221_D,
k_250,107110,0862_B,0211_A,
k_210,107110,0188_B,0861_B,
k_210,107110,0188_B,0187_B,
k_210,107110,0188_B,0851_B,
k_210,107110,0188_B,0831_B,
k_210,107110,0188_B,0811_B,
k_210,107110,0188_B,0792_B,
k_210,107110,0188_B,0791_B,
k_250,107110,0188_B,0781_A,
k_250,107110,0188_B,0731_A,
k_250,107110,0188_B,0730_A,
k_250,107110,0188_B,0681_D,
k_250,107110,0188_B,0661_B,
k_250,107110,0188_B,0261_B,
k_250,107110,0188_B,0251_B,
k_250,107110,0188_B,0231_B,
k_250,107110,0188_B,0221_D,
k_250,107110,0188_B,0211_A,
k_210,107110,0861_B,0187_B,
k_210,107110,0861_B,0851_B,
k_210,107110,0861_B,0831_B,
k_210,107110,0861_B,0811_B,
k_210,107110,0861_B,0792_B,
k_210,107110,0861_B,0791_B,
k_250,107110,0861_B,0781_A,
k_250,107110,0861_B,0731_A,
k_250,107110,0861_B,0730_A,
k_250,107110,0861_B,0681_D,
k_250,107110,0861_B,0661_B,
k_250,107110,0861_B,0261_B,
k_250,107110,0861_B,0251_B,
k_250,107110,0861_B,0231_B,
k_250,107110,0861_B,0221_D,
k_250,107110,0861_B,0211_A,
k_210,107110,0187_B,0851_B,
k_210,107110,0187_B,0831_B,
k_210,107110,0187_B,0811_B,
k_210,107110,0187_B,0792_B,
k_210,107110,0187_B,0791_B,
k_250,107110,0187_B,0781_A,
k_250,107110,0187_B,0731_A,
k_250,107110,0187_B,0730_A,
k_250,107110,0187_B,0681_D,
k_250,107110,0187_B,0661_B,
k_250,107110,0187_B,0261_B,
k_250,107110,0187_B,0251_B,
k_250,107110,0187_B,0231_B,
k_250,107110,0187_B,0221_D,
k_250,107110,0187_B,0211_A,
k_210,107110,0851_B,0831_B,
k_210,107110,0851_B,0811_B,
k_210,107110,0851_B,0792_B,
k_210,107110,0851_B,0791_B,
k_250,107110,0851_B,0781_A,
k_250,107110,0851_B,0731_A,
k_250,107110,0851_B,0730_A,
k_250,107110,0851_B,0681_D,
k_250,107110,0851_B,0661_B,
k_250,107110,0851_B,0261_B,
k_250,107110,0851_B,0251_B,
k_250,107110,0851_B,0231_B,
k_250,107110,0851_B,0221_D,
k_250,107110,0851_B,0211_A,
k_210,107110,0831_B,0811_B,
k_210,107110,0831_B,0792_B,
k_210,107110,0831_B,0791_B,
k_250,107110,0831_B,0781_A,
k_250,107110,0831_B,0731_A,
k_250,107110,0831_B,0730_A,
k_250,107110,0831_B,0681_D,
k_250,107110,0831_B,0661_B,
k_250,107110,0831_B,0261_B,
k_250,107110,0831_B,0251_B,
k_250,107110,0831_B,0231_B,
k_250,107110,0831_B,0221_D,
k_250,107110,0831_B,0211_A,
k_210,107110,0811_B,0792_B,
k_210,107110,0811_B,0791_B,
k_210,107110,0811_B,0781_A,
k_210,107110,0811_B,0731_A,
k_210,107110,0811_B,0730_A,
k_210,107110,0811_B,0681_D,
k_210,107110,0811_B,0661_B,
k_210,107110,0811_B,0261_B,
k_210,107110,0811_B,0251_B,
k_250,107110,0811_B,0231_B,
k_250,107110,0811_B,0221_D,
k_250,107110,0811_B,0211_A,
k_210,107110,0792_B,0791_B,
k_210,107110,0792_B,0781_A,
k_210,107110,0792_B,0731_A,
k_210,107110,0792_B,0730_A,
k_210,107110,0792_B,0681_D,
k_210,107110,0792_B,0661_B,
k_210,107110,0792_B,0261_B,
k_210,107110,0792_B,0251_B,
k_250,107110,0792_B,0231_B,
k_250,107110,0792_B,0221_D,
k_250,107110,0792_B,0211_A,
k_210,107110,0791_B,0781_A,
k_210,107110,0791_B,0731_A,
k_210,107110,0791_B,0730_A,
k_210,107110,0791_B,0681_D,
k_210,107110,0791_B,0661_B,
k_210,107110,0791_B,0261_B,
k_210,107110,0791_B,0251_B,
k_210,107110,0791_B,0231_B,
k_210,107110,0791_B,0221_D,
k_210,107110,0791_B,0211_A,
k_210,107110,0781_A,0731_A,
k_210,107110,0781_A,0730_A,
k_210,107110,0781_A,0681_D,
k_210,107110,0781_A,0661_B,
k_210,107110,0781_A,0261_B,
k_210,107110,0781_A,0251_B,
k_210,107110,0781_A,0231_B,
k_210,107110,0781_A,0221_D,
k_210,107110,0781_A,0211_A,
k_210,107110,0731_A,0730_A,
k_210,107110,0731_A,0681_D,
k_210,107110,0731_A,0661_B,
k_210,107110,0731_A,0261_B,
k_210,107110,0731_A,0251_B,
k_210,107110,0731_A,0231_B,
k_210,107110,0731_A,0221_D,
k_210,107110,0731_A,0211_A,
k_210,107110,0730_A,0681_D,
k_210,107110,0730_A,0661_B,
k_210,107110,0730_A,0261_B,
k_210,107110,0730_A,0251_B,
k_210,107110,0730_A,0231_B,
k_210,107110,0730_A,0221_D,
k_210,107110,0730_A,0211_A,
k_210,107110,0681_D,0661_B,
k_210,107110,0681_D,0261_B,
k_210,107110,0681_D,0251_B,
k_210,107110,0681_D,0231_B,
k_210,107110,0681_D,0221_D,
k_210,107110,0681_D,0211_A,
k_210,107110,0661_B,0261_B,
k_210,107110,0661_B,0251_B,
k_210,107110,0661_B,0231_B,
k_210,107110,0661_B,0221_D,
k_210,107110,0661_B,0211_A,
k_210,107110,0261_B,0251_B,
k_210,107110,0261_B,0231_B,
k_210,107110,0261_B,0221_D,
k_210,107110,0261_B,0211_A,
k_210,107110,0251_B,0231_B,
k_210,107110,0251_B,0221_D,
k_210,107110,0251_B,0211_A,
k_210,107110,0231_B,0221_D,
k_210,107110,0231_B,0211_A,
k_210,107110,0221_D,0211_A,
k_210,107200,0211_E,0221_A,
k_210,107200,0211_E,0231_A,
k_210,107200,0211_E,0251_A,
k_210,107200,0211_E,0261_C,
k_210,107200,0211_E,0661_A,
k_210,107200,0211_E,0681_C,
k_210,107200,0211_E,0682_A,
k_210,107200,0211_E,0730_B,
k_210,107200,0211_E,0731_B,
k_210,107200,0211_E,0781_C,
k_210,107200,0211_E,0791_A,
k_250,107200,0211_E,0792_A,
k_250,107200,0211_E,0811_A,
k_250,107200,0211_E,0831_A,
k_250,107200,0211_E,0851_C,
k_250,107200,0211_E,0861_A,
k_250,107200,0211_E,0188_A,
k_250,107200,0211_E,0862_A,
k_280,107200,0211_E,0863_A,
k_280,107200,0211_E,0864_A,
k_280,107200,0211_E,0865_A,
k_280,107200,0211_E,0871_A,
k_280,107200,0211_E,0872_B,
k_210,107200,0221_A,0231_A,
k_210,107200,0221_A,0251_A,
k_210,107200,0221_A,0261_C,
k_210,107200,0221_A,0661_A,
k_210,107200,0221_A,0681_C,
k_210,107200,0221_A,0682_A,
k_210,107200,0221_A,0730_B,
k_210,107200,0221_A,0731_B,
k_210,107200,0221_A,0781_C,
k_210,107200,0221_A,0791_A,
k_250,107200,0221_A,0792_A,
k_250,107200,0221_A,0811_A,
k_250,107200,0221_A,0831_A,
k_250,107200,0221_A,0851_C,
k_250,107200,0221_A,0861_A,
k_250,107200,0221_A,0188_A,
k_250,107200,0221_A,0862_A,
k_280,107200,0221_A,0863_A,
k_280,107200,0221_A,0864_A,
k_280,107200,0221_A,0865_A,
k_280,107200,0221_A,0871_A,
k_280,107200,0221_A,0872_B,
k_210,107200,0231_A,0251_A,
k_210,107200,0231_A,0261_C,
k_210,107200,0231_A,0661_A,
k_210,107200,0231_A,0681_C,
k_210,107200,0231_A,0682_A,
k_210,107200,0231_A,0730_B,
k_210,107200,0231_A,0731_B,
k_210,107200,0231_A,0781_C,
k_210,107200,0231_A,0791_A,
k_250,107200,0231_A,0792_A,
k_250,107200,0231_A,0811_A,
k_250,107200,0231_A,0831_A,
k_250,107200,0231_A,0851_C,
k_250,107200,0231_A,0861_A,
k_250,107200,0231_A,0188_A,
k_250,107200,0231_A,0862_A,
k_280,107200,0231_A,0863_A,
k_280,107200,0231_A,0864_A,
k_280,107200,0231_A,0865_A,
k_280,107200,0231_A,0871_A,
k_280,107200,0231_A,0872_B,
k_210,107200,0251_A,0261_C,
k_210,107200,0251_A,0661_A,
k_210,107200,0251_A,0681_C,
k_210,107200,0251_A,0682_A,
k_210,107200,0251_A,0730_B,
k_210,107200,0251_A,0731_B,
k_210,107200,0251_A,0781_C,
k_210,107200,0251_A,0791_A,
k_210,107200,0251_A,0792_A,
k_210,107200,0251_A,0811_A,
k_250,107200,0251_A,0831_A,
k_250,107200,0251_A,0851_C,
k_250,107200,0251_A,0861_A,
k_250,107200,0251_A,0188_A,
k_250,107200,0251_A,0862_A,
k_250,107200,0251_A,0863_A,
k_250,107200,0251_A,0864_A,
k_250,107200,0251_A,0865_A,
k_280,107200,0251_A,0871_A,
k_280,107200,0251_A,0872_B,
k_210,107200,0261_C,0661_A,
k_210,107200,0261_C,0681_C,
k_210,107200,0261_C,0682_A,
k_210,107200,0261_C,0730_B,
k_210,107200,0261_C,0731_B,
k_210,107200,0261_C,0781_C,
k_210,107200,0261_C,0791_A,
k_210,107200,0261_C,0792_A,
k_210,107200,0261_C,0811_A,
k_250,107200,0261_C,0831_A,
k_250,107200,0261_C,0851_C,
k_250,107200,0261_C,0861_A,
k_250,107200,0261_C,0188_A,
k_250,107200,0261_C,0862_A,
k_250,107200,0261_C,0863_A,
k_250,107200,0261_C,0864_A,
k_250,107200,0261_C,0865_A,
k_280,107200,0261_C,0871_A,
k_280,107200,0261_C,0872_B,
k_210,107200,0661_A,0681_C,
k_210,107200,0661_A,0682_A,
k_210,107200,0661_A,0730_B,
k_210,107200,0661_A,0731_B,
k_210,107200,0661_A,0781_C,
k_210,107200,0661_A,0791_A,
k_210,107200,0661_A,0792_A,
k_210,107200,0661_A,0811_A,
k_250,107200,0661_A,0831_A,
k_250,107200,0661_A,0851_C,
k_250,107200,0661_A,0861_A,
k_250,107200,0661_A,0188_A,
k_250,107200,0661_A,0862_A,
k_250,107200,0661_A,0863_A,
k_250,107200,0661_A,0864_A,
k_250,107200,0661_A,0865_A,
k_280,107200,0661_A,0871_A,
k_280,107200,0661_A,0872_B,
k_210,107200,0681_C,0682_A,
k_210,107200,0681_C,0730_B,
k_210,107200,0681_C,0731_B,
k_210,107200,0681_C,0781_C,
k_210,107200,0681_C,0791_A,
k_210,107200,0681_C,0792_A,
k_210,107200,0681_C,0811_A,
k_250,107200,0681_C,0831_A,
k_250,107200,0681_C,0851_C,
k_250,107200,0681_C,0861_A,
k_250,107200,0681_C,0188_A,
k_250,107200,0681_C,0862_A,
k_250,107200,0681_C,0863_A,
k_250,107200,0681_C,0864_A,
k_250,107200,0681_C,0865_A,
k_280,107200,0681_C,0871_A,
k_280,107200,0681_C,0872_B,
k_210,107200,0682_A,0730_B,
k_210,107200,0682_A,0731_B,
k_210,107200,0682_A,0781_C,
k_210,107200,0682_A,0791_A,
k_210,107200,0682_A,0792_A,
k_210,107200,0682_A,0811_A,
k_250,107200,0682_A,0831_A,
k_250,107200,0682_A,0851_C,
k_250,107200,0682_A,0861_A,
k_250,107200,0682_A,0188_A,
k_250,107200,0682_A,0862_A,
k_250,107200,0682_A,0863_A,
k_250,107200,0682_A,0864_A,
k_250,107200,0682_A,0865_A,
k_280,107200,0682_A,0871_A,
k_280,107200,0682_A,0872_B,
k_210,107200,0730_B,0731_B,
k_210,107200,0730_B,0781_C,
k_210,107200,0730_B,0791_A,
k_210,107200,0730_B,0792_A,
k_210,107200,0730_B,0811_A,
k_250,107200,0730_B,0831_A,
k_250,107200,0730_B,0851_C,
k_250,107200,0730_B,0861_A,
k_250,107200,0730_B,0188_A,
k_250,107200,0730_B,0862_A,
k_250,107200,0730_B,0863_A,
